ano,mes,periodo,uf,estado,regiao,latitude,longitude,focos_queimada,area_desmatada_km2,precipitacao_mm,temperatura_media_c,indice_vegetacao_ndvi,risco_ambiental_score,nivel_risco,fonte_referencia
2024,5,2024-05,MG,Minas Gerais,Sudeste,-17.92764205759715,-44.278790974632265,147,16.78,92.2,24.9,0.559,20.3,Baixo,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2024,5,2024-05,PA,Pará,Norte,-4.013085494557282,-52.06384421411235,1042,110.05,190.9,27.3,0.699,45.5,Alto,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2024,5,2024-05,PB,Paraíba,Nordeste,-6.838473863785571,-35.47897694270204,313,24.48,73.7,29.0,0.45,30.2,Moderado,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2024,5,2024-05,PR,Paraná,Sul,-24.789947113246285,-51.43294012350454,65,12.06,188.2,20.3,0.559,9.3,Baixo,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2024,5,2024-05,PE,Pernambuco,Nordeste,-8.53582551397967,-35.08159444050583,279,40.38,83.9,28.0,0.404,29.6,Moderado,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2024,5,2024-05,PI,Piauí,Nordeste,-6.825573650944232,-42.91580407052211,330,24.81,90.2,28.6,0.545,29.4,Moderado,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2024,5,2024-05,RJ,Rio de Janeiro,Sudeste,-22.375752231775472,-42.45327080925769,150,19.68,129.7,26.1,0.582,21.3,Baixo,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2024,5,2024-05,RN,Rio Grande do Norte,Nordeste,-5.3262443531368655,-36.36295153934363,299,33.05,94.6,29.5,0.544,31.0,Moderado,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2024,5,2024-05,RS,Rio Grande do Sul,Sul,-30.307668584314577,-53.48993931197281,87,9.29,173.1,20.1,0.6,9.5,Baixo,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2024,5,2024-05,RO,Rondônia,Norte,-10.604080536600623,-62.58286084684309,789,105.1,212.9,26.7,0.771,39.4,Moderado,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2024,5,2024-05,RR,Roraima,Norte,2.087657534019619,-61.11723622159921,528,90.15,220.6,29.1,0.725,36.7,Moderado,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2024,5,2024-05,SC,Santa Catarina,Sul,-27.403460614048594,-51.195042285228716,93,8.12,147.2,21.7,0.524,12.4,Baixo,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2024,5,2024-05,SP,São Paulo,Sudeste,-22.21301259137555,-48.98431983434262,170,7.76,103.9,24.9,0.636,19.4,Baixo,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2024,5,2024-05,SE,Sergipe,Nordeste,-10.92743148599575,-37.20207524344523,334,19.08,52.4,29.0,0.452,30.5,Moderado,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2024,5,2024-05,TO,Tocantins,Norte,-9.494711552322785,-47.61367705138331,612,79.63,162.5,28.5,0.766,37.7,Moderado,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2024,6,2024-06,AC,Acre,Norte,-8.854432620249716,-70.42678061122,824,114.33,87.8,27.8,0.692,46.1,Alto,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2024,6,2024-06,AL,Alagoas,Nordeste,-9.410136373296176,-36.58058145191873,406,60.69,45.6,29.5,0.448,37.1,Moderado,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2024,6,2024-06,AP,Amapá,Norte,1.3785925069994707,-51.265958974592685,1081,171.26,164.6,28.0,0.718,54.5,Alto,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2024,6,2024-06,AM,Amazonas,Norte,-3.7083680801162084,-64.80577475785394,1050,205.9,112.6,26.7,0.686,57.4,Alto,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2024,6,2024-06,BA,Bahia,Nordeste,-13.514365988220003,-38.243854870349494,377,42.84,17.4,28.2,0.296,33.7,Moderado,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2024,6,2024-06,CE,Ceará,Nordeste,-5.60542764121739,-39.0038105943815,497,54.42,31.8,28.6,0.429,37.0,Moderado,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2024,6,2024-06,DF,Distrito Federal,Centro-Oeste,-15.916512083882209,-48.09869448679923,943,104.48,70.3,27.4,0.447,46.9,Alto,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2024,6,2024-06,ES,Espírito Santo,Sudeste,-18.989596026525344,-39.8502255971949,275,28.61,99.9,25.1,0.468,23.8,Baixo,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2024,6,2024-06,GO,Goiás,Centro-Oeste,-15.666682372990294,-49.63768986941131,965,110.21,54.7,27.8,0.581,48.9,Alto,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2024,6,2024-06,MA,Maranhão,Nordeste,-5.661215736331348,-44.83241266889216,583,56.79,67.4,28.8,0.543,37.9,Moderado,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2024,6,2024-06,MT,Mato Grosso,Centro-Oeste,-12.457007579187575,-55.620795001378504,1190,136.54,58.4,26.9,0.582,54.0,Alto,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2024,6,2024-06,MS,Mato Grosso do Sul,Centro-Oeste,-20.46798903564861,-54.32526870954435,867,134.64,109.7,27.5,0.561,47.9,Alto,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2024,6,2024-06,MG,Minas Gerais,Sudeste,-18.26911526180478,-43.82910463284849,244,25.73,27.8,24.9,0.535,24.7,Baixo,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2024,6,2024-06,PA,Pará,Norte,-3.950609492004129,-52.102461708299046,1347,198.22,122.6,28.6,0.772,63.8,Alto,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2024,6,2024-06,PB,Paraíba,Nordeste,-6.543210877595936,-35.066968026048386,460,50.74,60.6,29.1,0.342,35.9,Moderado,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2024,6,2024-06,PR,Paraná,Sul,-25.125068178778317,-51.558943924847,156,17.43,89.5,21.0,0.499,15.2,Baixo,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2024,6,2024-06,PE,Pernambuco,Nordeste,-7.877932004869763,-35.67889982257233,515,55.15,41.1,29.2,0.272,38.0,Moderado,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2024,6,2024-06,PI,Piauí,Nordeste,-7.58872364139425,-42.74642220260771,446,44.9,26.6,29.5,0.403,36.6,Moderado,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2024,6,2024-06,RJ,Rio de Janeiro,Sudeste,-22.794803664530914,-42.80984030633807,319,29.87,35.8,25.4,0.472,26.9,Moderado,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2024,6,2024-06,RN,Rio Grande do Norte,Nordeste,-5.083138205753706,-36.45632259171896,530,57.04,41.4,28.3,0.411,37.2,Moderado,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2024,6,2024-06,RS,Rio Grande do Sul,Sul,-30.195060440794926,-53.513027782778444,173,18.69,83.0,20.6,0.518,15.2,Baixo,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2024,6,2024-06,RO,Rondônia,Norte,-11.529370239586237,-63.019285313854134,1295,188.72,142.0,27.7,0.683,60.1,Alto,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2024,6,2024-06,RR,Roraima,Norte,2.3778639858581307,-61.69396707449393,1070,177.98,4.1,29.5,0.671,61.8,Alto,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2024,6,2024-06,SC,Santa Catarina,Sul,-27.373898494387095,-50.64547629425894,176,14.56,60.9,22.3,0.519,17.8,Baixo,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2024,6,2024-06,SP,São Paulo,Sudeste,-22.11961533364976,-48.42227096139734,265,24.8,70.1,26.5,0.496,26.0,Moderado,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2024,6,2024-06,SE,Sergipe,Nordeste,-10.971220887556541,-37.34407758716634,512,59.11,56.8,27.7,0.519,35.8,Moderado,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2024,6,2024-06,TO,Tocantins,Norte,-8.895201055829475,-48.101262994470105,1011,165.84,126.6,28.1,0.702,54.0,Alto,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2024,7,2024-07,AC,Acre,Norte,-8.524589540191185,-70.654147226176,907,161.43,159.3,26.8,0.712,49.1,Alto,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2024,7,2024-07,AL,Alagoas,Nordeste,-9.953696280413322,-37.284017808908004,524,50.88,48.8,28.5,0.43,36.5,Moderado,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2024,7,2024-07,AP,Amapá,Norte,0.9469185723073755,-51.19529469395228,1196,143.08,76.4,26.1,0.644,53.2,Alto,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2024,7,2024-07,AM,Amazonas,Norte,-4.344792000205751,-64.29817009959324,1220,158.81,199.7,28.6,0.661,55.2,Alto,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2024,7,2024-07,BA,Bahia,Nordeste,-12.762631807981675,-38.301835980417145,344,35.45,62.8,30.6,0.505,34.4,Moderado,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2024,7,2024-07,CE,Ceará,Nordeste,-5.463887606103337,-39.62823627690337,500,56.48,51.2,28.7,0.426,36.9,Moderado,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2024,7,2024-07,DF,Distrito Federal,Centro-Oeste,-15.34279919977939,-47.53858918789919,726,106.05,46.7,26.3,0.569,42.7,Moderado,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2024,7,2024-07,ES,Espírito Santo,Sudeste,-18.99748176534141,-40.678920559202275,258,26.12,82.0,23.8,0.487,21.9,Baixo,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2024,7,2024-07,GO,Goiás,Centro-Oeste,-15.82583384171386,-49.86687322962434,895,92.42,55.7,27.5,0.471,45.4,Alto,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2024,7,2024-07,MA,Maranhão,Nordeste,-5.3771958739387005,-45.249845689837265,561,61.47,68.1,28.7,0.405,37.9,Moderado,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2024,7,2024-07,MT,Mato Grosso,Centro-Oeste,-12.027648139884572,-55.855352132386955,1177,145.37,53.4,26.7,0.482,54.6,Alto,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2024,7,2024-07,MS,Mato Grosso do Sul,Centro-Oeste,-20.745721718485356,-54.44235204322167,810,98.13,90.4,27.0,0.628,42.9,Moderado,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2024,7,2024-07,MG,Minas Gerais,Sudeste,-17.955170315891976,-44.4448506806072,249,34.19,37.8,24.8,0.534,25.3,Moderado,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2024,7,2024-07,PA,Pará,Norte,-3.985122124752742,-52.95943104285267,1458,226.75,108.5,28.6,0.801,69.1,Crítico,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2024,7,2024-07,PB,Paraíba,Nordeste,-7.253755884597798,-35.35085592228515,458,67.69,34.3,29.9,0.521,39.6,Moderado,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2024,7,2024-07,PR,Paraná,Sul,-25.117247140773102,-51.97837909336679,192,15.9,71.7,20.3,0.473,15.1,Baixo,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2024,7,2024-07,PE,Pernambuco,Nordeste,-7.988264863436876,-35.76780747490001,464,47.06,50.5,27.4,0.447,33.5,Moderado,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2024,7,2024-07,PI,Piauí,Nordeste,-7.956754149515443,-42.7495191771802,479,59.36,28.0,29.9,0.452,39.2,Moderado,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2024,7,2024-07,RJ,Rio de Janeiro,Sudeste,-22.744800073916743,-42.69892912147204,321,29.87,73.7,23.9,0.508,23.7,Baixo,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2024,7,2024-07,RN,Rio Grande do Norte,Nordeste,-6.192309467635402,-36.70074295739318,421,47.27,66.1,29.5,0.463,35.3,Moderado,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2024,7,2024-07,RS,Rio Grande do Sul,Sul,-30.278190762470878,-53.4532606833262,186,16.93,136.3,21.1,0.54,14.4,Baixo,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2024,7,2024-07,RO,Rondônia,Norte,-11.472671880586153,-63.16220303558061,1207,201.14,150.5,27.2,0.606,59.1,Alto,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2024,7,2024-07,RR,Roraima,Norte,2.2834717710580748,-61.30135972450835,924,118.37,128.9,29.8,0.679,49.8,Alto,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2024,7,2024-07,SC,Santa Catarina,Sul,-27.683831658775066,-50.60278517766222,164,18.47,69.4,21.0,0.547,16.0,Baixo,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2024,7,2024-07,SP,São Paulo,Sudeste,-22.193191648825472,-48.40993655195895,245,21.61,73.6,23.9,0.501,21.6,Baixo,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2024,7,2024-07,SE,Sergipe,Nordeste,-10.566376583054817,-37.90914268132256,483,51.65,59.6,29.7,0.46,37.3,Moderado,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2024,7,2024-07,TO,Tocantins,Norte,-9.274607535975145,-48.28467457232068,980,161.28,91.0,27.7,0.682,53.5,Alto,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2024,8,2024-08,AC,Acre,Norte,-9.193393159994388,-70.34002494450132,1494,144.41,39.0,27.9,0.671,61.8,Alto,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2024,8,2024-08,AL,Alagoas,Nordeste,-9.687980089891314,-36.99469093223933,785,59.31,43.5,30.7,0.437,44.8,Moderado,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2024,8,2024-08,AP,Amapá,Norte,1.5629283594112224,-51.353273803824784,1575,151.76,120.6,28.8,0.679,62.8,Alto,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2024,8,2024-08,AM,Amazonas,Norte,-3.5486678906624394,-65.50953955912077,1829,143.73,17.1,29.4,0.604,69.8,Crítico,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2024,8,2024-08,BA,Bahia,Nordeste,-13.15118555688837,-38.37286859810911,549,48.92,58.7,29.0,0.286,37.1,Moderado,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2024,8,2024-08,CE,Ceará,Nordeste,-5.540574129308545,-39.11119997441743,650,52.93,46.6,30.0,0.436,40.9,Moderado,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2024,8,2024-08,DF,Distrito Federal,Centro-Oeste,-15.890531120973199,-47.26090203195018,1334,106.95,48.0,27.7,0.51,54.6,Alto,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2024,8,2024-08,ES,Espírito Santo,Sudeste,-18.826033359411376,-40.55196543890791,432,23.92,93.1,25.3,0.462,26.3,Moderado,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2024,8,2024-08,GO,Goiás,Centro-Oeste,-15.720266619796742,-49.75524759685773,1529,118.1,58.4,29.8,0.526,61.6,Alto,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2024,8,2024-08,MA,Maranhão,Nordeste,-5.657200379413237,-44.73531446336568,890,69.71,47.3,28.9,0.454,45.0,Moderado,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2024,8,2024-08,MT,Mato Grosso,Centro-Oeste,-12.219855132219452,-55.64991299763999,1830,140.19,74.0,27.0,0.506,64.5,Alto,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2024,8,2024-08,MS,Mato Grosso do Sul,Centro-Oeste,-20.774878280999314,-55.03763373335964,1259,114.15,97.2,28.7,0.614,54.1,Alto,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2024,8,2024-08,MG,Minas Gerais,Sudeste,-17.94043927977144,-43.62224917928462,470,25.5,57.2,26.6,0.53,29.9,Moderado,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2024,8,2024-08,PA,Pará,Norte,-3.6122574852986316,-52.29159637233263,2215,243.48,116.3,28.9,0.763,83.3,Crítico,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2024,8,2024-08,PB,Paraíba,Nordeste,-6.340327504520887,-35.93612292800259,765,49.55,33.8,28.7,0.321,40.9,Moderado,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2024,8,2024-08,PR,Paraná,Sul,-25.094077103499128,-51.60849259982524,254,16.1,84.7,22.4,0.576,18.7,Baixo,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2024,8,2024-08,PE,Pernambuco,Nordeste,-8.047991555966405,-34.659284149880136,729,50.27,71.9,29.9,0.469,41.0,Moderado,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2024,8,2024-08,PI,Piauí,Nordeste,-7.5047725934357175,-42.29660092499822,725,43.81,53.1,29.0,0.4,39.5,Moderado,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2024,8,2024-08,RJ,Rio de Janeiro,Sudeste,-22.052071624028958,-43.27626696570453,473,30.69,97.9,25.7,0.642,28.1,Moderado,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2024,8,2024-08,RN,Rio Grande do Norte,Nordeste,-6.238504382701278,-36.663158140050115,750,54.15,67.0,30.0,0.421,42.1,Moderado,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2024,8,2024-08,RS,Rio Grande do Sul,Sul,-30.588559071712318,-53.34438906612295,244,15.5,91.9,23.0,0.551,19.1,Baixo,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2024,8,2024-08,RO,Rondônia,Norte,-10.60310184815465,-63.382331852012726,2015,176.2,109.0,28.7,0.636,72.7,Crítico,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2024,8,2024-08,RR,Roraima,Norte,2.5944373479316916,-61.46987266496511,1648,142.31,97.5,29.3,0.658,64.3,Alto,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2024,8,2024-08,SC,Santa Catarina,Sul,-27.008095563800484,-51.14315035106236,261,18.5,40.6,20.3,0.445,17.4,Baixo,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2024,8,2024-08,SP,São Paulo,Sudeste,-21.468473748177264,-48.3670718192924,463,22.29,66.3,26.7,0.609,29.3,Moderado,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2024,8,2024-08,SE,Sergipe,Nordeste,-10.571181060093833,-37.509564617883726,762,55.45,59.0,29.1,0.384,41.4,Moderado,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2024,8,2024-08,TO,Tocantins,Norte,-9.859591189946727,-48.327780810747896,1640,180.23,150.4,28.8,0.76,66.0,Crítico,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2024,9,2024-09,AC,Acre,Norte,-8.549215910405827,-70.90846538851522,1372,107.88,111.0,28.6,0.762,54.7,Alto,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2024,9,2024-09,AL,Alagoas,Nordeste,-9.70027237162487,-36.39893798310354,800,59.32,55.9,29.3,0.376,42.8,Moderado,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2024,9,2024-09,AP,Amapá,Norte,0.7910462220530019,-51.656891300035326,1795,188.3,95.5,27.8,0.687,69.6,Crítico,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2024,9,2024-09,AM,Amazonas,Norte,-3.8794708924986008,-66.10529177464858,1719,163.01,53.5,29.1,0.65,68.7,Crítico,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2024,9,2024-09,BA,Bahia,Nordeste,-12.795929010373742,-38.8594349037159,629,56.5,72.8,29.1,0.396,38.9,Moderado,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2024,9,2024-09,CE,Ceará,Nordeste,-5.507293905364796,-39.81940812391395,730,56.52,66.0,29.4,0.418,41.2,Moderado,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2024,9,2024-09,DF,Distrito Federal,Centro-Oeste,-15.924893260364898,-47.867478553021954,1328,111.99,90.9,27.5,0.641,53.5,Alto,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2024,9,2024-09,ES,Espírito Santo,Sudeste,-19.166553248971297,-40.15942127380357,450,21.07,80.9,26.1,0.484,27.7,Moderado,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
2024,9,2024-09,GO,Goiás,Centro-Oeste,-16.45480363161819,-49.696749506148265,1242,102.7,88.1,27.1,0.575,50.6,Alto,Dataset sintético acadêmico inspirado em INPE/BDQueimadas/NASA EarthData/MapBiomas
